,path_or_service_name,feedback
405,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a refund
After I answered the questions it keeps returning me to the beginning of the process.  I have a p800  letter saying I can claim a refund."
406,/claim-tax-refund/y,"Trying to get a refund
No idea what to do next"
407,/claim-tax-refund,"Trying to claim a tax refund online - as I have had a letter in the post about P800 refund I'm due.
When I click 'claim now' it doesn't take me anywhere.
I cannot locate where I need togo to claim my tax refund, as per my P800 letter.  When I go back to gov.uk it is not clear at all exactly which option I need in order to claim a tax refund."
408,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"P800 refund page not accessible 
Unable to make claim"
409,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim back a refund. I have a letter from HMRC.
it doesn't let me go any further "
410,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Refund for car tax benefit
page would not allow me to continue"
411,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"trying to submit details re submitting a tax refund claim
its at the screen asking me to confirm m,y answers .... but there is no button to move on ....
"
412,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"I am trying to complete a p800 refund 
it isn't letting me move forward when I've answered questions "
413,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim tax refund 
Site wont let me just keeps sending me to other pages "
414,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim my p800 refund
After question 3 it stopped and there was no 'next' or 'continue' button so I'm stuck and don't know how to get further into the claim."
415,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"following p800 instructions on line to claim refund i've paid too much tax, 
after 3 pages filled up not allowing to proceed further to make a claim"
416,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Claiming a tax refund 
Keeps circling back after I have completed the answers. Won’t move forward to next"
417,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022,"Claiming tax refund
Git to 3rd page then froze"
418,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"p800 refund
after question 3 'Have you got a tax calculation letter from HMRC' there is no continue button/ or next, it won't let you move on?"
419,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a tax refund
I answered 3 questions and could not see how to proceed to claim my refund"
420,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to access the tax refund page
sending me round in circles - cannot access this page, go through link on your letter, the same - cannot access this page!  AAgghh!!!"
421,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Attempting to claim tax refund
After answering 3 questions correctly there was no 'next step' allowing me to proceed"
422,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Claim P800 tax refund
There is no link to do the on line claim"
423,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim tax back from a p800
Dead end. "
424,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"trying to claim repayment
page didn't move on past first question."
425,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to claim for overpaid tax after receiving a letter from HMRC
The page I have been directed to does not offer any way of progressing claim. "
426,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Following the instructions on a letter received advising me to claim online for a tax refund
The url provided states I cannot use the page to claim a refund and to go to the gov home page - when searching for claiming a tax refund I am asked to provide the answers to three questions - on doing so all I get is a “did I find this page useful “ well no I obviously don’t because I am not presented with anything else to complete my claim - this feature just loops round with out letting me complete my claim - frustrating to say the least"
427,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"I am trying to request my refund 
Not showing the next step"
428,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Applying for tax refund after receiving a letter with regard to my p800r refund
The page just keeps returning to the Government home page and won’t allow the refund claim to progress."
429,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"request tax refund following receipt of a letter 
no onward link on page"
430,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to claim a tax refund from p800
asks questions but doesnt tell how to claim"
431,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to claim a tax refund online
there is no option to actually claim the refund - there should be a link to the government gateway loginn"
432,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim tax back from a p800 letter
After answering the questions you cant go any further "
433,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Claiming tax refund 
No option to press next and link says you are unable to do this online "
434,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"It’s not allowing me to proceed to claim 
"
435,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Claiming tax back
Error on webpage"
436,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a P800 [REMOVED]
I keep getting sent around in circles. The page link provided tells me I cannot claim from that page, and I have to go to the main website. When I do that, I answer 3 questions and it doesnt allow me to go any further"
437,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"p800 refund
link did not open"
438,/claim-tax-refund/y/a-pension/a-private-pension/the-regular-income-from-your-pension,"Trying to claim a refund on overpaid tax
I could not find any information as to what I had to do. I have over paid for the last three years."
439,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a tax refund online
I’ve answered the relevant questions but there’s nowhere to click to progress to the next step. I kept being pushed back to start it all again"
440,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim tax refund 
It’s not letting me claim a tax refund when I’ve had a letter to say I can on this website "
441,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to get to tax refund
No way to proceed from this page of reviewing answers"
442,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Trying to claim a tax refund
the question: was it a UK pension and I was living abroad.  It is a UK pension, but I do not live abroad"
443,/claim-tax-refund,"trying to claim a tax refund via p800 letter
I keep going round in circles even though following instructions"
444,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2022/current-job,"Claiming tax over payment 
Did not say how I was getting payed"
445,/claim-tax-refund/y,"Trying to claim tax refund 
After answering a few questions site wouldn’t let me do go any further just returns back to start"
446,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a tax refund, I have a p800 notification, can't get past the first 3 questions
No further than first three questions "
447,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Wanted to claim my tax refund online.
Site only asks me 3 questions, after that there is no option to go further."
448,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a tax refund
The page asks you to start a claim and then says you cannot access that page, this has happened on 4 separate devices."
449,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"I have a letter to say I'm due a tax refund of £30.60.  I'm going in circles trying to claim money back!!
Your email doest work (www.gov.uk/p800refund)"
450,/claim-tax-refund/y/pay-from-a-job,"Trying to claim tax refund
Nothing to help me get any further with the claim and also can’t get any details on setting up a gateway account number and what is fast track why are details of the refund being sent to them. Why do they need this information"
451,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"trying to claim a tax refund
There is no option to claim it successfully"
452,/claim-tax-refund/y/a-pension/a-private-pension,"trying to claim a refund for incorrect amount of state pension in tax code. 
The choices do not give that option"
453,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Why can't I progress further than this page?
Unable to claim P800 rebate I'm entitled to"
454,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Claim for money back
Issue to complete it"
455,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to action a tax refund.
No way to continue on the website."
456,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022/yes,"Trying to claim a tax refund 
It took my details and there's no further options but to start again "
457,/claim-tax-refund/y/pay-from-a-job/between-6-april-2021-and-5-april-2022,"Please can you tell me where I get my personal tax account log in etc to claim refund from letter you sent me.
I can’t do my refund claim"
